fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path,v1_labels,v1_splits,same_label,conflict_reason
ec66c7985a3fca0c5b59dca74b1ab5c2,c17debbe1c13af8eb5675acb45d5498db3a7618fa1bcd7b549c26854633bc05a,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\ec66c7985a3fca0c5b59dca74b1ab5c2.sol,1,train,False,cgt_v1_label_conflict
ec6b9b255a5963c51866349f95d26ea8,983cb1847aa61d826b9e6209196937c8308d2a00348deb873e397477db5f09be,0,12,0,12,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ec6b9b255a5963c51866349f95d26ea8.sol,0,train,True,
ece94fd8c449a7175c8f4cd108c84ec8,0b9e36fff71fc2221475f817242f261b04b55d46f644d025f6f1c690e8555af2,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ece94fd8c449a7175c8f4cd108c84ec8.sol,1,train,True,
ecfe4459532b6da306212bdd5108f72c,ae2903b738443ee79717e33b30f46ea26d09c542155dc48b7bd89e1ee1a55a28,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ecfe4459532b6da306212bdd5108f72c.sol,1,train,True,
edc1d4665a50e846d3e10681ba9b7a52,31d0cae3913fa75ca5df0287e84992610ca41791f46103a7344949089bc3de5d,0,9,0,9,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,104|107|113|114|120|128,CodeSmells|NPChecker,C:\Users\Exauce\Documents\smart-contract-cgt\source\edc1d4665a50e846d3e10681ba9b7a52.sol,0,train,True,
ef40083cf567b07fe108bb9cb8b17a9b,956b61c59a8d73a5a9d42274c1fb68ee8de91eb39e0533886d8d0be4d92cb202,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef40083cf567b07fe108bb9cb8b17a9b.sol,0,train,True,
ef4048f9bb62bae6e6010b4c161bb819,654c016935c6a582b23fe4ab1e96f768fe78890e2a96b35ece073f4524406fdb,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef4048f9bb62bae6e6010b4c161bb819.sol,0,train,False,cgt_v1_label_conflict
ef6061d5de563dbff5b33c33776c95db,eb9456aef8bf8cfa34017ff42e4d0ca00c95b9ecc63ff790b3888540800cbf48,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\ef6061d5de563dbff5b33c33776c95db.sol,1,test,True,
f18ad371bdbe9e87d8c38cf708621d63,c7d4104f6705dd77d71515dcd6c565de0ae50119bf54aadd495511953b4fe39a,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f18ad371bdbe9e87d8c38cf708621d63.sol,0,test,True,
f1ebf70c7c03be63201aa30bdcd6b577,408cd00eea92d350aeebd09b41510d19617354a66b8f6241688bda7baba30515,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\f1ebf70c7c03be63201aa30bdcd6b577.sol,0,train,False,cgt_v1_label_conflict
f20d964d6fee201fd60a6a2814f0547d,4620b7425f24700ce2fd8c13a626de88ddcf25f035390e865c8d883a28c56e7e,1,8,1,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service,101|104|107|113|114|120,EthRacer|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f20d964d6fee201fd60a6a2814f0547d.sol,0,train,False,cgt_v1_label_conflict
f2635dfba6c862534c98ef31e2bfea92,266c8ed59792b2f690f06842462cce9fe1e088ec8e8885e6d9a49dd0393d54b8,1,2,2,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\f2635dfba6c862534c98ef31e2bfea92.sol,1,train,True,
f2b9683eb7bb0e23c29400bbb3bf4df4,34e8500b675447990aad07f790dd86e3c0d4190216b9d5eaf73831e9c9a1f90e,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f2b9683eb7bb0e23c29400bbb3bf4df4.sol,0,val,False,cgt_v1_label_conflict
f2c3552764ea97a8f99a60c7fec7afb3,463c055f7dfceccc71b6a07a2821a970a54646acb860b95fa6d5ba16a7aa34ed,1,2,2,0,1,denial_service,denial_service,113,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\f2c3552764ea97a8f99a60c7fec7afb3.sol,1,val,True,
f3391a4b9e6004eb8a226a382795a413,295fb83b01b6cf6cc26db55e837ed750cca90a26b892fed4a42d7493a66ecaa7,1,6,4,2,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\f3391a4b9e6004eb8a226a382795a413.sol,1,train,True,
f40afd3fefac7bcb1b05c424d48579a7,3efcfbca9e968922a25cecc2bf2f7ea6611ed6ca833c24942a95da95b1245a31,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f40afd3fefac7bcb1b05c424d48579a7.sol,0,test,False,cgt_v1_label_conflict
f4ed1381179dffe10df71f8a9265eadf,1f7769cc5dfb62b7dd2edff5801c49c54370f47f811be2e33581bf0bf26c82b2,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f4ed1381179dffe10df71f8a9265eadf.sol,1,train,True,
f5b8b402b211826b1544e6dd4b5d0267,65647f313fe49c47c3b9a9e69a5708479bc4cdf404384eed9cda7ad590781b7e,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\f5b8b402b211826b1544e6dd4b5d0267.sol,1,test,True,
f6ad51a70480782e0cdbac07a7e85167,a6cfa207c317ae6baafb358fb70710d63cb84898d96b3c6f3ed9cfcbbaa2e8c6,1,6,2,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\f6ad51a70480782e0cdbac07a7e85167.sol,0,train,False,cgt_v1_label_conflict
f7252d9c5dc3476937b319adf6a292a1,c707232fefd1a0fea32dc591f0829a46e6fafa089de98eef4e445df82c9b47b1,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f7252d9c5dc3476937b319adf6a292a1.sol,1,train,True,
f74464ec1f4663c077bee9fdaaa29056,0288b55d591abb5d07aa495eac6a95c2a6902ece02207b0091a38f2e2b97fda9,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f74464ec1f4663c077bee9fdaaa29056.sol,0,train,False,cgt_v1_label_conflict
f9f3d002e97198d1e22d9503f64e6ef0,57e3c747d61c0ea156e30b8e603b448ae5c39e5663a3cfde0f03e75c639e362d,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\f9f3d002e97198d1e22d9503f64e6ef0.sol,1,train,False,cgt_v1_label_conflict
fa0090b4c9fe41fe050b91251d4297c5,ef2245a29b85acd27384d9cc94995e4115754cc5319a3a7dbb788e1a2cf784ad,1,2,2,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\fa0090b4c9fe41fe050b91251d4297c5.sol,1,train,True,
fad5890ccc2db52467221021cf51c425,ca02946e8efefe59ce5f411554789bfa0248a223ec5a4e540a759c78ce839084,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\fad5890ccc2db52467221021cf51c425.sol,0,test,True,
faf6edfa20b390a8cb2e2de26f2071cd,c7f5852e8a82b969905eb5e385e4cb36583b7a68ed172a0974503c8cee2dfe68,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\faf6edfa20b390a8cb2e2de26f2071cd.sol,1,train,False,cgt_v1_label_conflict
fb3fe23b8f47d6ba8b1baed01f987dae,d3779fc96341525531343651dc4c3f913b0b20fc998c3f5b5e9af052a7006296,1,1,1,0,1,bad_randomness,bad_randomness,120,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\fb3fe23b8f47d6ba8b1baed01f987dae.sol,1,val,True,
fbe6e21cde748db7d70bda8a2ad88c99,b851af3d91d6366b42b53b757ebc594c4ca3c8dadc196a19a07a66ba9bdbb464,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\fbe6e21cde748db7d70bda8a2ad88c99.sol,0,train,False,cgt_v1_label_conflict
fc5d64bfe5ccb35b4ed5cab3715c72f7,d60c82ae73a4347d39358cafd1fd337cdabea4b7e5626172ef87f8e9915c1ef5,0,1,0,1,1,reentrancy,,107,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\fc5d64bfe5ccb35b4ed5cab3715c72f7.sol,1,train,False,cgt_v1_label_conflict
fcdd06c3d73f2425c50916d0116ae936,887c19b345fb72ba473a0c21058e56702e83120e17494cb3e54b7dff448ba02a,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\fcdd06c3d73f2425c50916d0116ae936.sol,1,train,True,
fd4ee69a534238270ed5fdc4ae33dd4b,bfee8e4220e493f037bff675621ed966d08b9f0dea1211fd5dcb8013c024a7f5,0,5,0,5,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,104|107|113|114|120,NPChecker,C:\Users\Exauce\Documents\smart-contract-cgt\source\fd4ee69a534238270ed5fdc4ae33dd4b.sol,0,train,True,
fe26ab984b28c3245a9312aba657f5ed,c09cc5413f9ae5f59a76dff360824850ed5ecbd2aa96edb6afff92027cb2a860,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\fe26ab984b28c3245a9312aba657f5ed.sol,1,train,True,
feaa8e721d32ac82efbd38273bf55785,73e60eca39320617cdbe9767c15b4df850e6eedbce3a8827c5d56fc97198e9f7,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\feaa8e721d32ac82efbd38273bf55785.sol,1,train,True,
fff6f70ab791abf2b3f03f6871fe929a,3e78e8130b74eb45f35486b1eac9f06d260c1337d913c9ab90016d01e7167e24,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\fff6f70ab791abf2b3f03f6871fe929a.sol,1,train,True,
