fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path
840803c55ad7b1e34edef816669f128d,e536f101112ff2500d13e0d814a669400264bef29f6178e598c321015b8b4207,1,12,5,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|unchecked_low_calls,101|104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\840803c55ad7b1e34edef816669f128d.sol
844793d78cdf0dc4b986468b38bd8054,8782461eb7279848f22df052ea20b9f09ffe03e98a4de306ece2b355dc2320f8,1,1,1,0,1,front_running,front_running,114,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\844793d78cdf0dc4b986468b38bd8054.sol
8484cfbcefc9ee4124b8ec72e11ab101,4c56c456e91c0bb5f0bfef326260a93bb6de0abe473979ff9899d656cc2d13e4,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8484cfbcefc9ee4124b8ec72e11ab101.sol
8490bf74f9ca206ad6ac31e894ffa919,3c8fa6dd5f49ffc41d8ac0dff3dc743dfc913678382d79eea043a449361f76bb,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8490bf74f9ca206ad6ac31e894ffa919.sol
84a46262bba908d6b6b0ed33739757ed,905ead2036e2f1cef9d8f70c11a66bdc8dce427efffb819082e34e4efc6d71dd,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\84a46262bba908d6b6b0ed33739757ed.sol
84cc7f43b5272ec30407d9ff7ae89a68,32b2b56907fa275fde9d6cf082cefa6b176f18b7ad20b22ccfabe112a8ad6158,1,5,2,3,5,arithmetic|bad_randomness|denial_service|front_running|unchecked_low_calls,arithmetic|front_running,101|104|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\84cc7f43b5272ec30407d9ff7ae89a68.sol
84dba436a05544541b38c7c3ae119360,8c35e62a52e97b3c636658097d25ed40e996f2ffa1bdb89bb64b4ef790dddd85,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\84dba436a05544541b38c7c3ae119360.sol
84dd18c7db72bd8d5a4f284d73c5c343,3752b7c9d93d77c6043315f8faf43723acd219806b423887c8ee376578c44353,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\84dd18c7db72bd8d5a4f284d73c5c343.sol
84e39141cd356c3e782cc12a99eaf28a,a4d34f77e288a1e08f1a890f83a6a3d26bcb472bac994309d0cabc1952dae0b3,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\84e39141cd356c3e782cc12a99eaf28a.sol
850143185a043e3cc91af8011e55279d,1d48bf339e8fe09028024ed45a38cb4c7150c088b3e744feaf0ecd41c56e1f55,0,4,0,4,3,bad_randomness|denial_service|unchecked_low_calls,,104|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\850143185a043e3cc91af8011e55279d.sol
855222da5dfcf3ecdb7d4cd2d510ee8f,e8d9b643956716fef9b04a267dde0634483f98d1346c33f338d5b0390b7d3fb3,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\855222da5dfcf3ecdb7d4cd2d510ee8f.sol
85974d2aff34a5c46c4b33df9a951fb2,0a63a9d58b9eec96f094b37788ac65e58531aa412c6824db6f2b8e799e8d2ed6,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\85974d2aff34a5c46c4b33df9a951fb2.sol
85c32efb2bca5f87ca41331fcd7f2956,3b4bc68ed363ed7d5f6ed55e6d6fcfd2067575513a103340f9fee7298d0b60ac,0,4,0,4,3,bad_randomness|denial_service|unchecked_low_calls,,104|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\85c32efb2bca5f87ca41331fcd7f2956.sol
85d75177730994defebce91f5ee2f96b,f7228453b69aa9e4d7a363d71fd35e152ab7bc558b48e9e6d780a1dc8a4eb2b4,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\85d75177730994defebce91f5ee2f96b.sol
85f7cb0cc72810e5b5a662b3e3971785,4ff992651bee3f7aa4d265265e58746dcbf0e2bf076420bf00e9110194ccf5a2,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\85f7cb0cc72810e5b5a662b3e3971785.sol
8662fef1948bea2ef74ad42a86b9429f,62a56152818e7d6ef3daa6c4382846de4257b8bb4371373e6c31a88964a89715,1,12,4,8,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8662fef1948bea2ef74ad42a86b9429f.sol
86748929cf21dfa60ac54eb5e16e2717,ef69a90c1de01bbb2553ecbd8f1ffe8aeaf4d76dc28101f4ad9805647782e8cc,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\86748929cf21dfa60ac54eb5e16e2717.sol
86b74ca754fe81a08555649dff7e67e7,bdc68841aec0e42b9b212a7dee206bf208bc99c5d5f094cb65cc0a302f3f4814,1,1,1,0,1,front_running,front_running,114,JiuZhou,C:\Users\Exauce\Documents\smart-contract-cgt\source\86b74ca754fe81a08555649dff7e67e7.sol
86e3c4a0b7f363460f1547363099a6c6,f7fac3c70c24e8b6962d5835496cc1bfcea7c02fd4fd50b86c036f5f86dae534,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\86e3c4a0b7f363460f1547363099a6c6.sol
86e4a4bfa641c2d4c8f70b8b64a7aa9d,19f7878e1edb96a0b3cc022d59da40fbf24ced75fa8205f5f1863b38c5f0d805,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\86e4a4bfa641c2d4c8f70b8b64a7aa9d.sol
8759eb3ceb70272c229a51e58d83b4bd,135d6c7932c6715459a632d96f4578aa6e756a612179cf0e3f766ad13e084ce3,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8759eb3ceb70272c229a51e58d83b4bd.sol
87a814414d3301f272a4e9918ac7f82c,3da849749b7bdc1dc3ff168c1fab1f534056fc77b1c2b37a1ba40e1e646b2052,1,5,3,2,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness|denial_service,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\87a814414d3301f272a4e9918ac7f82c.sol
87c805086c85292a92de288bb7b5318e,5868db43408bf273792e420af91ad4bc9289cb73a1b352fc25abd4d3b933099b,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\87c805086c85292a92de288bb7b5318e.sol
87ce8fb9757afe0d4b83aa945d380cea,d199f807a9aa20c0c711c34a32f380e12c265a8be25fc9b706cccb114c95d218,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\87ce8fb9757afe0d4b83aa945d380cea.sol
87d472a930a58839c15c42b429809e38,12e0adfd8d9145deada3a34d155300856d9e3cb2562f077ae1253e37c8c64900,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\87d472a930a58839c15c42b429809e38.sol
882b1676633db9552a487588e0fdf3a5,cbc402ed634b3ba4607366082b799a897a762e695d319acc21dc1b04b71adddb,1,6,2,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\882b1676633db9552a487588e0fdf3a5.sol
88421dd04b6e54a38330d8a7bdced17e,d2385377e50facd46ec72735418f738228152ca7eea99b7b78a902e53bef60d2,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\88421dd04b6e54a38330d8a7bdced17e.sol
8842838b6f54d5dfe321cbb2be0c6906,71aeef82954ad6ad984ca453a86fb0fb465b552529a000822b022c730569367c,1,5,2,3,5,arithmetic|bad_randomness|denial_service|front_running|unchecked_low_calls,arithmetic|front_running,101|104|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8842838b6f54d5dfe321cbb2be0c6906.sol
886d5f79bdb6e8adacafc1cc518304bf,94f07253f1072e20e68f4702f8b5e800e7cff632ebc52004d680747b849a2164,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\886d5f79bdb6e8adacafc1cc518304bf.sol
889466336997b9c74eb1bed8a69ddeb5,06455bd0afeeb6de86fe5a9341d567b938989d0696ae614e9b70f05fd57eb10f,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\889466336997b9c74eb1bed8a69ddeb5.sol
88a929242df51f8c418394a0227bbae2,8c65d63678259170e3070fe5694d9a2a2a6d387b0dc333b80a0fd3627e63eb8f,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\88a929242df51f8c418394a0227bbae2.sol
88ad8be2e148f056b8d2845dc5d93248,e43c89994bebde59556fca9d486a97cba24ba0450b73bd5d80a7f19d79fef112,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\88ad8be2e148f056b8d2845dc5d93248.sol
88c321d773681d01fa3900117fe3a54a,717e0a1fe2f4753d3e6301d2504528ec83fcfa4ca8493f5973e195380a2dd31e,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\88c321d773681d01fa3900117fe3a54a.sol
8936dff6fa1d3ab2fe6e287ee70765e0,aafce34a699b0627016cfee09f786cee4b10ac7cda05efbe2c166b6e7abb0ca0,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8936dff6fa1d3ab2fe6e287ee70765e0.sol
893c6ea4518839a4473b4986766db2b8,507f7a039e064bff50431b48ef3bb300f4d094f4aa1160b2bf7f5edded271efb,1,12,1,11,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,unchecked_low_calls,101|104|107|113|114|120,ContractFuzzer|NPChecker|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\893c6ea4518839a4473b4986766db2b8.sol
8946eeeafec2cc7c5ca9b5e50cd3e3e2,24fc0949fd73f222751fa0bd33c7bca26721b996bd447cfedc2264a6aa275578,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8946eeeafec2cc7c5ca9b5e50cd3e3e2.sol
89769572e52e5ae1fd945edd1ff81461,426b3d2aad5704fde89008b2b5850aa96fc9ecf853c96455bd20417c3e3ccb0d,1,1,1,0,1,reentrancy,reentrancy,107,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\89769572e52e5ae1fd945edd1ff81461.sol
897c7b9fd13f388844288b45a29d64a3,87b986e7fa0414fc0759299cc74064d6c46c43f12210b58399a60d6c2ee489da,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\897c7b9fd13f388844288b45a29d64a3.sol
8995221fa544359e65c2c1c60c52cefa,d1ac5b71419ef1c16b990f90ac9ac01cb8efce5336c14cb1b8104f9a31c39bc2,1,6,2,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8995221fa544359e65c2c1c60c52cefa.sol
89ce613d0449302d16140b2ab4c3aa5d,84d596ae1237eb095c58d9cacf08ad476d352dbc7fcc0435cf477c1114b4c974,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\89ce613d0449302d16140b2ab4c3aa5d.sol
89d93aa00cf1cc85eacbe5bd608c4178,0707aa19b9e5c46ae0418ef44a2e5a0197b0f67ed16eb04b0c7fb2dccea44b64,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\89d93aa00cf1cc85eacbe5bd608c4178.sol
89db610a595197be38ff8d5bdf6189d1,8c719c4c77131059b7d50162490b8238e7f1a54ef5e18b4df499af5f9076ba34,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\89db610a595197be38ff8d5bdf6189d1.sol
89e386ed3abff0a8879bbde00c44d541,b891ee25265a6d7a0172233aff94530e68a6b2ecaf594544cc2c679c7f1ee3f5,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\89e386ed3abff0a8879bbde00c44d541.sol
8a051fd9de90b410e009445a486e1d10,18eca4f77874945ec0a8c75cfe4becdf6899ee8c3218ae0250146e996d121ce5,1,1,1,0,1,reentrancy,reentrancy,107,SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\8a051fd9de90b410e009445a486e1d10.sol
8a10228deb803c30587f986cd76a4506,89b952179f002d9b3e2f9e19853c1ed5a767f0c5bfc43f324a1cbc7f89dfe44e,1,1,1,0,1,time_manipulation,time_manipulation,116,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\8a10228deb803c30587f986cd76a4506.sol
8a35865555cb0d51c7a6a344877e26c8,f5a6016addcee27fc3c15416ea0df388c770629b8a3f22ea2919524bc2867f9a,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8a35865555cb0d51c7a6a344877e26c8.sol
8a996d702707350b1958ac942653f99d,bda394262e74d4a9e1627cc334a2fac35e3b0b7abede77e86291dd3bb97b86b0,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8a996d702707350b1958ac942653f99d.sol
8aa5f339acb2ed1105fbf1d3e55525ac,ecd67291b5410cfa687738827b8012e38f5e27e377d84552e183458e6c2f1908,1,6,4,2,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8aa5f339acb2ed1105fbf1d3e55525ac.sol
8aba41bc3197da224cb3fa80942679a6,fef306730eb0e379cac67028817ad06f337302cd6b935c9ee74f1d2c16b1c167,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\8aba41bc3197da224cb3fa80942679a6.sol
8acdd6588a8dea836c3f6cea17132bbd,2e5d33dce59d7e7c163dae792afd653cd33cc5724eaf1e79b6fd4455337bfa32,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8acdd6588a8dea836c3f6cea17132bbd.sol
8b1752b1064dcb4a59159062e5eeff0e,818ae8eb6c8f6f521ef6934f2df8668892e219dfe64456248a50482997b7bf95,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\8b1752b1064dcb4a59159062e5eeff0e.sol
8b5dde29396ffa088633f8c262bb6309,69a6507028411dd8e2abd0b446e06d6ec0dad964453ec69edeb0ad4e4cecf84d,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8b5dde29396ffa088633f8c262bb6309.sol
8b6a0cea9b6b68d3e7e7f666c02be872,95ee304c93de587bf34c8028207f24fdbc6113920b12f77045efa313820c5ff2,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8b6a0cea9b6b68d3e7e7f666c02be872.sol
8be5382566d8f7b517fbb10c4161ceea,25d828933ca08dd0feb5dd57cf6583fb0b9b049a4c4ad0cc1da03e141a178762,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8be5382566d8f7b517fbb10c4161ceea.sol
8bf7ed7c21c1656d9a8f6662ae15c78d,586e5c154de2a23252cb20072ce19e05005544752e652873a632db2fca6c83f5,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy|unchecked_low_calls,101|104|107|113|114|120,ContractFuzzer|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8bf7ed7c21c1656d9a8f6662ae15c78d.sol
8c2ee4db9f4dfdfa078356f1ebc3d887,411ee6c13f6417170ec3531424615c20181f4bb87aeac4e0a8ef7e1b1814606b,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8c2ee4db9f4dfdfa078356f1ebc3d887.sol
8c561fecee00436112bdcae5c08b3548,8b9f8fea7a0e72b68087a0b66197f359cfa29306c61b7bdac3b7aff1df7c0ea5,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8c561fecee00436112bdcae5c08b3548.sol
8c660b98a1c85d47b834849eda14d3a8,9ca23db16123dbef6b5708f06365f1f9d045016bcf162713ec064299188b0f10,1,10,4,6,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,bad_randomness|unchecked_low_calls,104|107|113|114|120,Doublade|NPChecker|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8c660b98a1c85d47b834849eda14d3a8.sol
8c71a9d8ecb3c85c6411ba1a6a09d723,6e55319ef0f61cb744f9d8ea10c601c642e922def336fda9039aa58a15629775,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\8c71a9d8ecb3c85c6411ba1a6a09d723.sol
8c785be3f04ced6e964dd690e515778b,b3e3675e6ac9ac0b1e9ec7fda83f93be32c37ad68193014db009c1131b85d0ab,0,6,0,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8c785be3f04ced6e964dd690e515778b.sol
8cd65334e5a3e10e1f474cc4275f2884,86559f3bc6c2f1cc4d8a479652f37120228217fef4b3955798e2222e1b1a19f9,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\8cd65334e5a3e10e1f474cc4275f2884.sol
8cd7c2a2523ec12c98ec7a72d19372e8,2df45544ecdb1e28444de2878745bb3b669e6588df3125eddad4aefc4673ecf1,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\8cd7c2a2523ec12c98ec7a72d19372e8.sol
8ce64300a5fc4443d3b3acd6885af5ba,0dd12e1c8f44f1f2a200dd59f98b3d8c482b28e7b763bb20b41f28e0f8ffabe3,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8ce64300a5fc4443d3b3acd6885af5ba.sol
8ce8ef620c3c45c764425963c12558d2,ac0715e842fde5797dabe1579ec4efb9ebacefdeb2de5502fc47bafa149f3fea,1,1,1,0,1,front_running,front_running,114,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\8ce8ef620c3c45c764425963c12558d2.sol
8cf08d1010adcb85c21317082b802a0e,4feede55a99e1c37b03d82f26e5c4c69978b55fd5ae9cb492359d3a0a19bccaf,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\8cf08d1010adcb85c21317082b802a0e.sol
8d33efdfa6fb09dcb0f58a3d7fc62d45,65dd017b5e7acd838001c778debb1e48b35374b4d515563bfea27d2efc871855,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\8d33efdfa6fb09dcb0f58a3d7fc62d45.sol
8d4ca61d5436b206bb6bf79dd195e0dd,afa03eb828cec3f1ce452c1082bbae2f64e4e31ba81664b233d8aab60cbb6bde,1,12,2,10,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service|reentrancy,101|104|107|113|114|120,NPChecker|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\8d4ca61d5436b206bb6bf79dd195e0dd.sol
8d51202883ac8a4a0e0d0cd0244eaed1,6a1a46f271198c506d304bbd8d823a3b80d958eb3f537ff3e17d821e40ec7723,1,6,4,2,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8d51202883ac8a4a0e0d0cd0244eaed1.sol
8d55ae5fd1f97769b171b36495fba9c3,89a125010aaf06502d335340f99d1b4485899fd80415ed0940f8495e595dc7e2,1,6,1,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\8d55ae5fd1f97769b171b36495fba9c3.sol
8da0f2be5480369b8760a9cf6db0c6f0,b02c409d0798ed69df70dcb172095887e93620023b893d43fda1aea8c38e78a6,1,1,1,0,1,arithmetic,arithmetic,101,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\8da0f2be5480369b8760a9cf6db0c6f0.sol
8dcee0422cc41adfd99e6386982a8df1,4a2daa0f581c56e90f03c17a4b6d21ecca887c9d485da8d4885fd71fb1897880,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SolidiFI,C:\Users\Exauce\Documents\smart-contract-cgt\source\8dcee0422cc41adfd99e6386982a8df1.sol
8dee8c5353ecb38a25898c6c1dad7823,b815aa53c97fa7c66a8359c386dd4389d04721d028da03528a30e9790c3540dd,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\8dee8c5353ecb38a25898c6c1dad7823.sol
8e0370c2052793e0d08a87eb9e9e680f,4ef7f5c68fdba7bd8a0d303e0adfc51968cc4a0d9b206a6526ebbbfbd66742e4,1,1,1,0,1,denial_service,denial_service,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\8e0370c2052793e0d08a87eb9e9e680f.sol
